x,y,z
0.124619,0.412364,2.235932
0.103231,0.39396,2.236735
0.103158,0.402962,2.235981
0.081948,0.421171,2.236298
0.081957,0.411964,2.236156
0.436168,-0.736417,1.107081
0.436167,-0.743124,1.107051
0.434621,-0.747427,1.10419
0.60352,-0.767486,1.113697
0.602985,-0.773931,1.112944
0.575935,-0.777981,1.113961
-0.150716,-0.415811,0.243684
-0.151292,-0.420956,0.242723
-0.151444,-0.41864,0.245204
-0.152171,-0.421468,0.246656
-0.639477,0.674779,1.444741
-0.646334,0.690543,1.425947
-0.647205,0.688695,1.388207
-0.647776,0.699686,1.428813
-0.651172,0.711163,1.43561
-0.649891,0.699137,1.393404
-0.652142,0.709176,1.397754
-0.110482,1.267185,0.351519
-0.109718,1.265913,0.344821
-0.110616,1.258968,0.342885
-0.112118,1.265202,0.349795
-0.067859,1.233668,0.334148
-0.068174,1.232211,0.327805
-0.067161,1.232722,0.322481
-0.069285,1.227878,0.330639
-0.066964,1.231216,0.328454
-0.072452,1.231678,0.331061
-0.07154,1.232211,0.325602
-0.071204,1.230683,0.331752
0.190766,-0.550105,2.234962
0.190617,-0.559196,2.233514
0.169352,-0.549581,2.234939
0.16932,-0.558929,2.23445
-0.510849,0.078423,0.335952
-0.511169,0.076144,0.336058
-0.51148,0.073863,0.33616
0.11338,-0.358378,0.277426
0.113108,-0.359206,0.285431
0.11183,-0.358899,0.27721
0.108115,-0.35785,0.289585
0.109971,-0.358463,0.276952
0.108421,-0.358969,0.276736
-0.245341,-0.398612,0.342215
-0.250269,-0.398699,0.3438
-0.248611,-0.3999,0.343265
-0.250152,-0.3999,0.340107
0.933425,-0.4146,0.251004
0.923025,-0.414976,0.26073
0.913923,-0.415687,0.260733
0.157486,-0.381864,0.60477
0.141851,-0.383405,0.60494
0.136202,-0.383119,0.602907
-0.102416,-0.397469,0.427342
-0.104811,-0.394741,0.426949
-0.111881,-0.387566,0.423652
-0.025223,-0.159135,0.105869
-0.025324,-0.15961,0.106557
-0.025426,-0.160082,0.107247
-0.141777,1.180276,0.121648
-0.145679,1.185475,0.117072
-0.143846,1.178296,0.125191
-0.004638,0.207108,0.082492
-0.004094,0.208221,0.08059
-0.005034,0.206829,0.083872
-0.005903,0.205692,0.082194
0.002527,0.129187,0.172556
0.003884,0.128106,0.172468
0.001125,0.127121,0.172403
-0.341827,-0.400233,0.40385
-0.345732,-0.399705,0.409742
-0.344122,-0.401412,0.409063
-0.022557,0.079956,0.182097
-0.022508,0.079899,0.181947
-0.022896,0.079899,0.182179
-0.022847,0.07984,0.182026
-0.045842,-0.486955,0.127958
-0.045952,-0.486539,0.125837
-0.046063,-0.486113,0.123718
0.343625,0.738473,0.018229
0.336665,0.734895,0.018262
0.32588,0.734721,0.016385
0.340343,0.735829,0.015464
0.315511,0.737869,0.019585
0.313041,0.736976,0.016566
0.319063,0.738916,0.0167
0.308846,0.73411,0.020041
0.323011,0.735491,0.018668
0.31586,0.736242,0.014223
0.320849,0.735491,0.01524
0.037287,-0.339929,0.252343
0.037701,-0.340925,0.251925
0.036274,-0.34104,0.252348
0.386702,-0.703973,1.235365
0.385507,-0.708704,1.232524
0.385939,-0.716178,1.233502
-0.504765,-0.085952,0.676946
-0.505523,-0.07705,0.677697
-0.50572,-0.083107,0.677916
0.733868,-0.402971,-0.241274
0.734563,-0.398771,-0.241749
0.73464,-0.408022,-0.241825
0.735377,-0.41774,-0.242362
0.735389,-0.41309,-0.242359
0.720161,-0.407072,-0.242781
0.721605,-0.403337,-0.243801
0.718703,-0.410799,-0.241751
-0.221194,-0.400962,0.064042
-0.223194,-0.401093,0.058044
-0.226898,-0.401165,0.054397
0.898239,0.285424,0.11841
0.897073,0.289056,0.128149
0.897003,0.289361,0.118617
0.897367,0.284821,0.128096
-0.185721,1.266368,-0.205324
-0.187649,1.266216,-0.211232
-0.190773,1.26717,-0.237671
-0.189359,1.264161,-0.216481
-0.036239,-0.361149,0.031293
-0.036251,-0.363743,0.031956
-0.038658,-0.362924,0.030855
0.218142,0.59889,0.495424
0.215921,0.59954,0.493239
0.216688,0.596501,0.499215
0.212635,0.599755,0.500324
0.213004,0.59954,0.495519
0.214848,0.598026,0.497369
-0.032123,0.12296,0.192384
-0.032239,0.122928,0.192377
-0.032197,0.121946,0.192411
0.232241,0.607914,0.107521
0.237195,0.607509,0.103989
0.234717,0.607719,0.105756
0.22585,0.607334,0.108916
0.227089,0.60717,0.104716
0.227989,0.606246,0.107355
0.229144,0.606246,0.109724
0.22921,0.606069,0.103133
0.230124,0.605147,0.105797
-0.056156,0.56087,-0.205622
-0.056227,0.559001,-0.208064
-0.056198,0.539686,-0.20841
-0.015347,-0.138471,0.114024
-0.015499,-0.1389,0.11461
-0.015952,-0.138928,0.116336
-0.50635,0.15889,0.370516
-0.506449,0.151432,0.370571
-0.506561,0.14347,0.363308
-0.50699,0.156591,0.370769
-0.507074,0.179425,0.370753
-0.507059,0.149132,0.370812
-0.506845,0.153448,0.363392
-0.448913,0.86052,2.006892
-0.448096,0.868548,2.003209
-0.448911,0.841091,2.007058
-0.44952,0.852055,2.009655
-0.449701,0.833045,2.010624
-0.313579,-0.408501,0.355836
-0.317512,-0.408817,0.3575
-0.320246,-0.408817,0.351006
-0.327752,-0.408071,0.355179
-0.322828,-0.408844,0.3606
-0.506189,0.509766,0.356609
-0.505997,0.518533,0.356521
-0.505877,0.518685,0.339142
-0.506734,0.486169,0.326714
0.137491,-0.355676,0.315792
0.139335,-0.355872,0.316485
0.138761,-0.358204,0.31267
0.136037,-0.356381,0.315244
0.133762,-0.356623,0.30918
0.245736,0.943669,0.407323
0.242137,0.944994,0.405318
0.243493,0.942717,0.409733
0.243227,0.942136,0.402382
-0.494766,0.636013,0.35572
-0.494605,0.624563,0.355667
-0.495172,0.629857,0.346706
-0.402639,1.270881,0.789494
-0.408389,1.271619,0.768116
-0.408648,1.270881,0.785198
-0.503738,-0.531995,1.639618
-0.504305,-0.517859,1.641271
-0.504051,-0.526352,1.690865
-0.273755,-2.152714,0.068642
-0.278872,-2.156284,0.057297
-0.278,-2.162611,0.073527
-0.276235,-2.160632,0.07082
-0.281367,-2.151338,0.063144
-0.286388,-2.154865,0.051644
-0.287679,-2.164197,0.070878
-0.28576,-2.161229,0.068164
-0.283932,-2.159251,0.065381
0.046681,-0.58873,1.429095
0.046505,-0.594001,1.42652
0.033893,-0.587854,1.427723
0.021555,-0.587416,1.427107
0.021574,-0.594001,1.427223
0.033819,-0.600151,1.426129
0.033745,-0.593117,1.425151
0.910133,-0.665851,1.324553
0.865122,-0.666301,1.300998
0.863299,-0.666976,1.344219
0.755202,-0.66687,1.34548
0.760775,-0.666532,1.30531
0.755293,-0.669133,1.297971
0.51176,0.736696,0.039269
0.515439,0.735132,0.038296
0.50366,0.736592,0.036298
0.501651,0.731772,0.036242
0.505865,0.731054,0.035078
-0.044206,-0.587674,0.050015
-0.042024,-0.596105,0.049834
-0.040254,-0.590759,0.045345
-0.040261,-0.591515,0.047924
-0.049677,-0.583087,0.050082
-0.046072,-0.582128,0.049354
-0.051562,-0.582329,0.048058
-0.504917,-0.103102,0.294412
-0.504072,-0.095878,0.288722
-0.504891,-0.121722,0.294444
-0.504456,-0.119273,0.294338
-0.505351,-0.100882,0.294508
-0.50609,-0.082413,0.283694
-0.505909,-0.117279,0.294671
0.650869,-0.037471,-0.233402
0.65073,-0.040927,-0.233302
0.650323,-0.030519,-0.232959
0.650578,-0.044382,-0.233193
-0.066733,1.267592,0.366507
-0.065942,1.269248,0.361149
-0.066659,1.266193,0.378167
-0.067542,1.266904,0.371977
-0.068309,1.26421,0.377187
-0.068234,1.265606,0.365556
-0.774653,-0.224003,1.884411
-0.775439,-0.207978,1.886124
-0.775053,-0.215992,1.885284
0.73633,-0.454244,-0.200345
0.705431,-0.455779,-0.190703
0.719759,-0.455853,-0.200041
-0.448246,1.275113,0.547475
-0.445843,1.274881,0.543146
-0.453371,1.275434,0.551891
-0.454851,1.275225,0.542135
-0.45355,1.274619,0.554764
-0.392336,0.761568,2.242473
-0.392266,0.771601,2.241943
-0.391972,0.740518,2.240606
-0.391439,0.74949,2.2374
-0.413838,0.762955,2.242012
-0.413254,0.771952,2.238714
-0.413,0.781643,2.237217
-0.413627,0.742211,2.241086
-0.413059,0.751203,2.237878
0.150267,-0.37299,0.248297
0.14266,-0.371757,0.247486
0.14525,-0.373015,0.245775
-0.146112,1.008087,-0.25247
-0.146272,0.998756,-0.253306
-0.151577,1.034904,-0.252805
0.480132,0.539372,0.373543
0.478153,0.546685,0.373108
0.478441,0.551825,0.373184
-0.365683,-2.23223,0.297332
-0.366855,-2.244068,0.301179
-0.377487,-2.238472,0.294661
-0.378216,-2.247343,0.298658
0.760053,0.441932,-0.234945
0.760154,0.437181,-0.235023
0.758446,0.445788,-0.233865
-0.038792,-0.419967,0.234706
-0.038945,-0.419967,0.234296
-0.039051,-0.419994,0.233181
-0.039039,-0.42094,0.234817
-0.03903,-0.420959,0.2343
0.340781,-0.359526,2.239543
0.340684,-0.350251,2.239132
0.340502,-0.368457,2.23798
0.340723,-0.396349,2.238846
0.296698,-0.34907,2.23909
0.253769,-0.412409,2.239156
0.253582,-0.402944,2.238008
-0.023265,0.155721,0.147724
-0.023077,0.155444,0.147071
-0.023642,0.156265,0.149032
-0.023453,0.155994,0.148377
-0.491412,0.908404,0.577349
-0.491428,0.902696,0.560995
-0.491257,0.900917,0.569028
-0.491564,0.897406,0.577535
-0.491865,0.900774,0.577752
-0.161933,1.217075,0.221972
-0.161915,1.217075,0.216892
-0.16141,1.213107,0.223809
-0.16145,1.213107,0.218696
-0.167055,1.216384,0.220576
-0.16653,1.212418,0.222472
-0.166525,1.212418,0.217197
0.013332,-0.149452,0.165768
0.012755,-0.149613,0.166073
0.012086,-0.147005,0.167239
0.01087,-0.148641,0.165819
-0.259489,-2.231612,0.165479
-0.267585,-2.23243,0.15642
-0.259668,-2.238564,0.162478
-0.268809,-2.237394,0.159044
-0.277946,-2.236181,0.155612
-0.279458,-2.238165,0.161307
-0.270244,-2.239379,0.164551
2.068988,0.688412,1.094675
2.036041,0.688099,1.08149
1.95494,0.6875,1.097459
1.963183,0.687195,1.076481
0.12905,1.284542,0.798511
0.125073,1.284178,0.785409
0.10183,1.283369,0.76934
-0.039551,1.161618,0.159928
-0.039965,1.161854,0.16498
-0.039811,1.161359,0.155288
0.617167,-0.352325,2.243219
0.593307,-0.35101,2.242123
0.570821,-0.350024,2.242437
0.570805,-0.368865,2.242255
-0.046901,-0.213705,0.210849
-0.047542,-0.215587,0.211117
-0.048153,-0.21647,0.211411
-0.048617,-0.215363,0.211512
1.39485,0.626497,-0.05491
1.427112,0.63981,-0.046954
1.347389,0.606326,-0.058905
1.355426,0.570814,-0.016585
1.373358,0.573532,-0.050099
-0.141591,1.273199,1.26877
-0.138211,1.273511,1.232161
-0.148742,1.27273,1.230036
0.063365,-0.369773,0.229161
0.063457,-0.369773,0.228497
0.062085,-0.368991,0.228789
0.060837,-0.370186,0.2296
2.012933,-0.353286,-0.242624
2.006994,-0.370761,-0.24117
2.009504,-0.361947,-0.241782
1.919195,-0.355343,-0.240603
1.923538,-0.347248,-0.241725
1.915163,-0.372363,-0.239581
1.918623,-0.364131,-0.240471
1.192405,1.281603,2.224636
1.194614,1.283803,2.172461
1.190635,1.29279,2.166266
1.20293,1.265944,2.241526
1.199987,1.276194,2.236825
1.174039,1.284493,2.241529
1.181139,1.283028,2.206499
1.170808,1.28527,2.189872
1.179841,1.264048,2.251016
1.176951,1.274282,2.246292
0.09071,-2.293278,0.359382
0.087813,-2.295273,0.361386
0.090364,-2.296538,0.371443
0.083234,-2.29953,0.375723
0.083521,-2.297268,0.364121
-0.477598,0.929068,-0.260473
-0.476227,0.909475,-0.258961
-0.479647,0.923408,-0.252589
-0.505279,-0.29574,0.583716
-0.505342,-0.302463,0.583786
-0.505687,-0.306982,0.575635
-0.506359,-0.299749,0.584618
-0.506681,-0.29758,0.576414
-0.506728,-0.304287,0.57647
-0.481135,0.99767,-0.254037
-0.481014,0.98811,-0.253929
-0.481699,0.997277,-0.244043
-0.481393,0.970695,-0.254407
0.087316,-0.365927,0.259393
0.088911,-0.365546,0.25936
0.085493,-0.365327,0.259434
0.083285,-0.365075,0.256912
0.083899,-0.365692,0.259467
-0.624729,0.652552,0.981922
-0.62452,0.658509,0.981624
-0.628771,0.669514,0.987263
-0.630643,0.668761,0.97226
-0.302386,1.280252,1.713853
-0.308147,1.279725,1.65803
-0.315112,1.279127,1.696144
-0.511563,0.246559,0.37831
-0.513868,0.249733,0.37323
-0.512849,0.252063,0.372831
0.126759,-0.41662,0.523142
0.119248,-0.415833,0.525518
0.116434,-0.41662,0.527256
1.915257,0.199702,-0.238422
1.9144,0.208291,-0.23818
1.913972,0.182236,-0.238121
0.038807,0.215785,0.150668
0.03728,0.217605,0.152266
0.037979,0.216076,0.151117
-0.033152,0.060951,0.193901
-0.033532,0.062756,0.193907
-0.033393,0.062731,0.193671
-0.494725,0.591333,0.465561
-0.494402,0.580698,0.465393
-0.49515,0.594992,0.472278
-0.494856,0.584328,0.472123
-0.152737,1.276658,1.092126
-0.149717,1.276511,1.067705
-0.172468,1.276381,1.079877
-0.17899,1.276511,1.062011
-0.177243,1.275563,1.11211
-0.22252,1.278151,0.931502
-0.215236,1.276978,0.902165
-0.243133,1.277478,0.932207
-0.246,1.277054,0.915178
1.267243,1.273679,1.915499
1.270665,1.264433,1.919852
1.262221,1.281343,1.909091
-0.501695,0.48449,0.403896
-0.502146,0.485457,0.391902
-0.502258,0.480822,0.404163
3.56483,0.663741,0.345282
3.565725,0.647814,0.34527
3.5619,0.679297,0.345246
-0.006253,1.210513,-0.247755
-0.011187,1.207713,-0.246589
-0.010903,1.201948,-0.250392
0.647485,1.280112,0.934466
0.63399,1.280294,0.935048
0.613078,1.279621,0.941087
-0.023114,-0.190018,0.067777
-0.024799,-0.189872,0.069449
-0.024891,-0.190511,0.070273
-0.024565,-0.190806,0.067405
0.470611,0.838808,0.238787
0.406405,0.830778,0.237962
0.429376,0.764616,0.236371
1.249382,0.722141,1.310095
1.248747,0.715351,1.286991
1.246933,0.729367,1.308087
1.2463,0.722509,1.285028
1.462746,-0.411526,0.275816
1.465519,-0.412067,0.245212
1.411592,-0.410322,0.260506
1.413857,-0.410881,0.245777
0.648349,0.392444,-0.240932
0.647007,0.395906,-0.239856
0.645099,0.373395,-0.238396
0.645355,0.382017,-0.238578
-0.037078,-2.256453,0.093393
-0.037047,-2.25588,0.083549
-0.038372,-2.267436,0.093169
-0.046551,-2.266438,0.095994
-0.047266,-2.265862,0.086132
-0.041636,-2.263865,0.084396
0.163098,1.282954,0.803208
0.158579,1.283633,0.79069
0.141215,1.28545,0.796092
-0.208347,-0.399305,0.183341
-0.207534,-0.399305,0.178986
-0.213558,-0.399246,0.188429
0.483749,1.278368,1.691668
0.454088,1.279005,1.701895
0.459575,1.278322,1.670804
0.024338,-0.400804,0.42727
0.023935,-0.412382,0.433147
0.024831,-0.412374,0.421965
0.018533,-0.401684,0.430492
0.013889,-0.399907,0.429949
0.34128,1.269127,0.351233
0.335642,1.269736,0.349825
0.333393,1.271661,0.356916
0.329488,1.26839,0.348284
0.332473,1.262997,0.352741
1.279448,1.25269,-0.222823
1.274337,1.258582,-0.22085
1.261789,1.261708,-0.231175
1.243662,1.276349,-0.223974
1.233812,1.277208,-0.220077
1.250168,1.271963,-0.226557
1.255313,1.266162,-0.228604
0.850327,-0.400782,0.160878
0.836176,-0.402557,0.179525
0.836979,-0.403425,0.162452
0.805488,-0.400992,0.174261
0.822788,-0.400511,0.18084
0.048935,-0.350337,0.254404
0.050089,-0.350145,0.2547
0.045564,-0.350873,0.253556
0.047069,-0.350701,0.253277
-0.024583,0.085396,0.184258
-0.024334,0.085351,0.183981
-0.025012,0.087336,0.18437
-0.024738,0.086197,0.183866
-0.024832,0.08544,0.184535
0.364033,1.276217,0.964426
0.355773,1.275622,0.985529
0.345061,1.276511,1.008639
-0.50575,0.505728,0.320728
-0.506034,0.502221,0.298796
-0.506132,0.500688,0.31529
-0.50607,0.497895,0.298814
-0.506488,0.502084,0.320948
-0.506772,0.505728,0.315456
-0.506571,0.503624,0.304389
-0.506777,0.494273,0.298993
-0.160692,1.177396,-0.037108
-0.160081,1.177044,-0.043742
-0.157526,1.17898,-0.045855
-0.1632,1.175458,-0.034943
-0.165194,1.173172,-0.039391
-0.030349,-0.104226,0.188579
-0.030209,-0.104433,0.189134
-0.030784,-0.10089,0.187992
-0.030697,-0.102008,0.188251
0.073205,-0.333597,0.298526
0.072353,-0.333597,0.299311
0.072354,-0.334449,0.295636
-0.497691,0.520284,0.627108
-0.496599,0.523711,0.626076
-0.49889,0.531197,0.619615
-0.498694,0.507776,0.637485
-0.499339,0.51748,0.628659
-1.541284,0.590097,2.248871
-1.540917,0.601667,2.248332
-1.575495,0.619096,2.251537
-0.404469,-2.156554,-0.247043
-0.409382,-2.157516,-0.243108
-0.413927,-2.155593,-0.238312
-0.410856,-2.157684,-0.255402
0.742664,-0.003164,-0.235087
0.710826,0.000612,-0.235126
0.710822,0.004291,-0.235114
-0.012973,-0.104999,0.180273
-0.013002,-0.104966,0.180194
-0.012988,-0.105,0.18028
-0.489511,0.897719,0.31524
-0.489361,0.88116,0.320693
-0.489881,0.907048,0.322081
-0.489712,0.8729,0.320815
0.0531,1.271308,1.569167
0.038958,1.271308,1.56965
0.041119,1.270438,1.604528
0.02513,0.087621,0.157761
0.024946,0.08848,0.157257
0.024864,0.089387,0.158521
0.02461,0.08871,0.157448
-0.499725,-0.093576,0.368495
-0.500022,-0.072688,0.368565
-0.500103,-0.091308,0.368636
0.105886,-2.256567,0.861235
0.103605,-2.257452,0.851092
0.101447,-2.260217,0.841475
0.086578,-2.257326,0.84291
0.092926,-2.258514,0.874579
-0.02484,1.272568,1.213442
-0.037453,1.272568,1.213047
-0.037642,1.272711,1.186629
-0.04764,1.272121,1.177017
0.032276,-0.220978,0.057572
0.03321,-0.22189,0.055642
0.029848,-0.220168,0.057686
-0.362074,-0.377745,2.234566
-0.36197,-0.396159,2.234148
-0.362347,-0.368812,2.236171
0.068387,-0.791582,1.383106
0.068152,-0.797221,1.380476
0.067836,-0.802283,1.377001
0.043358,-0.794392,1.377545
-0.043484,-2.22519,0.275728
-0.044479,-2.224907,0.285385
-0.045168,-2.229905,0.285073
-0.508648,0.189206,0.467587
-0.508751,0.191988,0.46764
-0.50891,0.195582,0.454563
-0.508883,0.164108,0.461089
-0.50904,0.179361,0.454673
1.369024,0.422782,2.252009
1.399319,0.381186,2.249402
1.336719,0.375836,2.249886
1.33632,0.386593,2.249341
-0.345273,0.89779,-0.252985
-0.345285,0.880992,-0.253068
-0.337943,0.865969,-0.252827
-0.354544,0.873375,-0.253645
1.968469,-0.68586,2.009522
1.986945,-0.68586,1.988984
1.913142,-0.685527,1.998087
-0.008805,0.161214,0.162732
-0.00837,0.16104,0.162179
-0.009444,0.16298,0.162002
-0.009817,0.16058,0.16402
-0.00924,0.161385,0.163285
-0.494574,0.854221,0.367037
-0.494593,0.85165,0.361465
-0.495679,0.868149,0.356361
0.026945,-0.323521,0.312426
0.026453,-0.320997,0.310528
0.026006,-0.323898,0.311371
0.712621,0.341689,-0.087654
0.714801,0.339672,-0.070634
0.713101,0.339502,-0.097091
0.713612,0.334122,-0.088166
0.714473,0.335508,-0.070488
0.71441,0.336099,-0.097769
0.712304,0.337505,-0.087506
0.711725,0.339672,-0.078087
0.709772,0.339502,-0.104474
0.711053,0.331354,-0.077779
0.712224,0.335908,-0.078337
0.712362,0.332689,-0.10585
0.711074,0.336099,-0.105165
-0.006132,-0.401288,0.446513
-0.011183,-0.396042,0.443455
-0.013602,-0.396042,0.443321
0.410559,0.698259,0.371943
0.407168,0.706299,0.371075
0.408114,0.701004,0.371311
0.159228,-0.38096,0.208287
0.158986,-0.380033,0.210061
0.159096,-0.38096,0.206616
-0.505963,-0.062387,0.541037
-0.506491,-0.04403,0.541381
-0.5066,-0.079052,0.551269
-0.506874,-0.076416,0.55147
-0.50758,-0.052032,0.542204
-0.507761,-0.049415,0.542331
-0.507138,-0.073779,0.551664
-0.507393,-0.071141,0.55185
-0.507132,-0.075789,0.541933
5.942102,-0.13271,2.288188
5.743169,-0.155401,2.288052
5.557644,-0.125076,2.287715
5.558036,-0.150973,2.287802
0.053682,-0.329407,0.31666
0.053822,-0.329851,0.315053
0.052691,-0.330289,0.314161
1.342851,-1.783488,-0.146098
1.33528,-1.789542,-0.144244
1.337357,-1.805454,-0.151486
0.476854,-0.41417,0.592279
0.481598,-0.414736,0.58748
0.471266,-0.413383,0.588501
0.458392,-0.413387,0.587113
-0.493567,0.669765,0.500736
-0.494029,0.672229,0.493951
-0.493827,0.664245,0.500925
-0.28513,-2.155363,0.655432
-0.295208,-2.155363,0.648664
-0.294659,-2.155991,0.661226
-0.092487,1.157816,0.331461
-0.095659,1.158195,0.33524
-0.096747,1.157203,0.334173
-0.023608,0.082923,0.184882
-0.023512,0.083868,0.184682
-0.023969,0.083736,0.184675
-0.023987,0.081979,0.185275
-0.024151,0.081973,0.185375
-0.277142,1.169962,0.116184
-0.279296,1.169962,0.122127
-0.279023,1.17255,0.104534
-0.279417,1.166082,0.125428
-0.173613,-0.405268,0.018503
-0.176925,-0.407131,0.013163
-0.178265,-0.405268,0.022606
-0.178977,-0.405462,0.016385
-0.069701,1.212338,0.160244
-0.069393,1.206988,0.15344
-0.069773,1.21558,0.146331
-0.069952,1.202998,0.154398
-0.16028,1.218025,0.401042
-0.161661,1.220332,0.39797
-0.160257,1.21612,0.385854
-0.163537,1.220332,0.396248
-0.163295,1.213117,0.397046
-0.16281,1.215121,0.390621
-0.164609,1.215121,0.388885
-0.042463,-0.095019,0.128675
-0.042463,-0.096141,0.1284
-0.042467,-0.094619,0.128262
0.345422,0.348951,0.17733
0.345606,0.343106,0.177271
0.343942,0.350455,0.177704
0.344152,0.34461,0.177639
1.963467,0.686439,-0.09984
1.959307,0.683829,-0.077639
1.928948,0.683878,-0.093446
-0.493692,0.947367,1.268191
-0.492079,0.95241,1.264373
-0.494018,0.950217,1.23808
-0.493253,0.897125,1.267416
-0.494991,0.941676,1.271274
-0.495049,0.943994,1.240465
-0.494267,0.925836,1.23877
-0.494825,0.93522,1.239997
-0.300835,-2.161946,0.741943
-0.30598,-2.167,0.752345
-0.322847,-2.164305,0.753345
0.170849,1.281796,1.806161
0.138174,1.282422,1.810123
0.151808,1.281183,1.793105
-0.503619,-0.219227,0.479367
-0.503799,-0.209716,0.472855
-0.50411,-0.187753,0.47299
-0.504002,-0.206509,0.48663
-0.506765,-0.54879,1.540977
-0.506879,-0.556053,1.541344
-0.50698,-0.56333,1.541677
-0.124742,1.16238,0.155417
-0.124061,1.16238,0.15412
-0.123367,1.161788,0.143258
-0.129394,1.162165,0.14365
-0.12811,1.159802,0.15195
-0.127061,1.15583,0.150955
-0.127628,1.16018,0.14118
0.052402,0.163664,0.087227
0.052849,0.163068,0.086672
0.051952,0.164257,0.087784
-0.464798,1.268844,0.493605
-0.468908,1.2721,0.475943
-0.469314,1.266487,0.496799
0.222673,-0.376472,0.241971
0.219449,-0.375697,0.247407
0.220535,-0.376562,0.242158
-0.217596,-0.397424,0.368419
-0.22072,-0.395139,0.369901
-0.21916,-0.396285,0.369161
-0.26604,0.862071,-0.251437
-0.259726,0.84872,-0.251317
-0.277897,0.853115,-0.250126
-0.271851,0.8489,-0.250554
-0.278566,0.847369,-0.251525
0.711815,0.335455,0.069634
0.713009,0.329927,0.053294
0.710751,0.332698,0.053968
0.710398,0.338621,0.070028
0.709354,0.335874,0.054389
0.707944,0.339044,0.054813
-0.036334,-0.379946,0.199482
-0.036745,-0.375971,0.200692
-0.03692,-0.37997,0.201033
0.032074,-0.336572,0.335857
0.032051,-0.33797,0.337921
0.032895,-0.337465,0.339129
0.031552,-0.337545,0.333139
0.032607,-0.338011,0.33458
0.03,-0.335643,0.332962
0.031219,-0.337062,0.334661
0.030179,-0.338011,0.335243
0.031023,-0.33752,0.336452
0.029507,-0.338021,0.332265
-0.50428,-0.081613,0.249854
-0.504884,-0.077217,0.251324
